1401587857509294085 1401587857509294085 2021-06-06-17:12:40 4 18
1401587789863559179 1401587789863559179 2021-06-06-17:12:24 2 19
1401587788437467136 1401587788437467136 2021-06-06-17:12:23 57 23
1401587776924143620 1401587776924143620 2021-06-06-17:12:20 1 11
1401587775137357826 1401587775137357826 2021-06-06-17:12:20 2 6
1401587751762411525 1401587751762411525 2021-06-06-17:12:14 1 5
1401587724977647623 1401587724977647623 2021-06-06-17:12:08 280 16
1401587660242800648 1401587660242800648 2021-06-06-17:11:53 1 27
1401587645575221254 1401587645575221254 2021-06-06-17:11:49 11 22
1401587600754982913 1401587600754982913 2021-06-06-17:11:38 495 25
1401587571822575617 1401587571822575617 2021-06-06-17:11:32 275 20
1401587564205776896 1401587564205776896 2021-06-06-17:11:30 1 19
1401587528520568834 1401587528520568834 2021-06-06-17:11:21 380 21
1401587467640356865 1401587467640356865 2021-06-06-17:11:07 58 17
1401587462082863104 1401587462082863104 2021-06-06-17:11:05 204 22
1401587441924980745 1401587441924980745 2021-06-06-17:11:01 58 17
1401587438808702977 1401587438808702977 2021-06-06-17:11:00 1 52
1401587403358359552 1401587403358359552 2021-06-06-17:10:51 7 4
1401587398195228678 1401587398195228678 2021-06-06-17:10:50 1 7
1401587396815343624 1401587396815343624 2021-06-06-17:10:50 164 22
1401587380411322375 1401587380411322375 2021-06-06-17:10:46 12 22
1401587376519004168 1401587376519004168 2021-06-06-17:10:45 1 20
1401587359095963652 1401587359095963652 2021-06-06-17:10:41 1 39
1401587318478286851 1401587318478286851 2021-06-06-17:10:31 7 4
1401587289646669827 1401587289646669827 2021-06-06-17:10:24 275 20
1401587286786166785 1401587286786166785 2021-06-06-17:10:24 1 24
1401587252749344773 1401587252749344773 2021-06-06-17:10:15 20 15
1401587250971000834 1401587250971000834 2021-06-06-17:10:15 244 19
1401587247342927874 1401587247342927874 2021-06-06-17:10:14 1 6
1401587234671837186 1401587234671837186 2021-06-06-17:10:11 1 30
1401587225184419840 1401587225184419840 2021-06-06-17:10:09 2 19
1401587212379209740 1401587212379209740 2021-06-06-17:10:06 1 17
1401587159363112961 1401587159363112961 2021-06-06-17:09:53 1 15
1401587157182124038 1401587157182124038 2021-06-06-17:09:53 168 25
1401587110981914639 1401587110981914639 2021-06-06-17:09:42 7 23
1401587019915186185 1401587019915186185 2021-06-06-17:09:20 12 21
1401587012835102721 1401587012835102721 2021-06-06-17:09:18 11 22
1401586992496922624 1401586992496922624 2021-06-06-17:09:13 1 17
1401586977737162757 1401586977737162757 2021-06-06-17:09:10 164 22
1401586970753654789 1401586970753654789 2021-06-06-17:09:08 2 21
1401586970476830730 1401586970476830730 2021-06-06-17:09:08 280 16
1401586865350848518 1401586865350848518 2021-06-06-17:08:43 1 7
1401586830370344965 1401586830370344965 2021-06-06-17:08:35 244 19
1401586787781431297 1401586787781431297 2021-06-06-17:08:25 275 20
1401586786166521858 1401586786166521858 2021-06-06-17:08:24 1 22
1401586760757415944 1401586760757415944 2021-06-06-17:08:18 275 20
1401586751328641029 1401586751328641029 2021-06-06-17:08:16 484 19
1401586749122428932 1401586749122428932 2021-06-06-17:08:15 3 34
1401586739416911879 1401586739416911879 2021-06-06-17:08:13 57 23
1401586667618770949 1401586667618770949 2021-06-06-17:07:56 58 17
1401586601180991496 1401586601180991496 2021-06-06-17:07:40 1 15
1401586483086204933 1401586483086204933 2021-06-06-17:07:12 1 30
1401586472457752576 1401586472457752576 2021-06-06-17:07:09 380 21
1401586453868695553 1401586453868695553 2021-06-06-17:07:05 1 17
1401586451876286474 1401586451876286474 2021-06-06-17:07:05 1 44
1401586450152538114 1401586450152538114 2021-06-06-17:07:04 1 5
1401586449003188225 1401586449003188225 2021-06-06-17:07:04 1 44
1401586417965449219 1401586417965449219 2021-06-06-17:06:56 1 49
1401586417101332480 1401586417101332480 2021-06-06-17:06:56 1 22
1401586384700379144 1401586384700379144 2021-06-06-17:06:48 3 15
1401586366035681283 1401586366035681283 2021-06-06-17:06:44 275 20
1401586343566888965 1401586343566888965 2021-06-06-17:06:39 157 22
1401586311086084103 1401586311086084103 2021-06-06-17:06:31 1 18
1401586305671258118 1401586305671258118 2021-06-06-17:06:30 1 19
1401586290404085766 1401586290404085766 2021-06-06-17:06:26 24 8
1401586279863701509 1401586279863701509 2021-06-06-17:06:23 1 32
1401586255943634951 1401586255943634951 2021-06-06-17:06:18 1 10
1401586251548008450 1401586251548008450 2021-06-06-17:06:17 188 24
1401586240290447369 1401586240290447369 2021-06-06-17:06:14 413 21
1401586210343108609 1401586210343108609 2021-06-06-17:06:07 1 10
1401586210146029572 1401586210146029572 2021-06-06-17:06:07 1 33
1401586190961238027 1401586190961238027 2021-06-06-17:06:02 58 17
1401586145666928642 1401586145666928642 2021-06-06-17:05:51 484 19
1401586141992718337 1401586141992718337 2021-06-06-17:05:51 1 28
1401586092843933698 1401586092843933698 2021-06-06-17:05:39 164 22
1401586082307792898 1401586082307792898 2021-06-06-17:05:36 2 22
1401586069653573635 1401586069653573635 2021-06-06-17:05:33 268 17
1401586068365905936 1401586068365905936 2021-06-06-17:05:33 164 22
1401586046261997568 1401586046261997568 2021-06-06-17:05:28 87 6
1401586026775207938 1401586026775207938 2021-06-06-17:05:23 275 20
1401585998631522305 1401585998631522305 2021-06-06-17:05:16 1 10
1401585976452030467 1401585976452030467 2021-06-06-17:05:11 1 33
1401585961293778947 1401585961293778947 2021-06-06-17:05:08 58 17
1401585957405663232 1401585957405663232 2021-06-06-17:05:07 9 21
1401585945615425538 1401585945615425538 2021-06-06-17:05:04 1 31
1401585919468228608 1401585919468228608 2021-06-06-17:04:58 1 12
1401585915525484544 1401585915525484544 2021-06-06-17:04:57 1 14
1401585860072685577 1401585860072685577 2021-06-06-17:04:43 1 50
1401585848206909443 1401585848206909443 2021-06-06-17:04:41 1 30
1401585786609360908 1401585786609360908 2021-06-06-17:04:26 1 33
1401585733220159489 1401585733220159489 2021-06-06-17:04:13 1 37
1401585728207962116 1401585728207962116 2021-06-06-17:04:12 1 47
1401585721178214405 1401585721178214405 2021-06-06-17:04:10 1 22
1401585642132361223 1401585642132361223 2021-06-06-17:03:51 14 22
1401585634779803654 1401585634779803654 2021-06-06-17:03:50 13 9
1401585623069233152 1401585623069233152 2021-06-06-17:03:47 9 21
1401585567016570884 1401585567016570884 2021-06-06-17:03:34 16 21
1401585461613809669 1401585461613809669 2021-06-06-17:03:08 380 21
1401585418341175299 1401585418341175299 2021-06-06-17:02:58 380 21
1401585285851496450 1401585285851496450 2021-06-06-17:02:26 1 25
1401585218201559041 1401585218201559041 2021-06-06-17:02:10 1 42
1401585115516616706 1401585115516616706 2021-06-06-17:01:46 1 45
1401585111632596998 1401585111632596998 2021-06-06-17:01:45 380 21
1401585082171809793 1401585082171809793 2021-06-06-17:01:38 495 25
1401585054049091585 1401585054049091585 2021-06-06-17:01:31 87 6
1401585051264077824 1401585051264077824 2021-06-06-17:01:31 1 42
1401585033455058946 1401585033455058946 2021-06-06-17:01:26 1 28
1401584967751245830 1401584967751245830 2021-06-06-17:01:11 2 22
1401584935471833097 1401584935471833097 2021-06-06-17:01:03 4 16
1401584934691741702 1401584934691741702 2021-06-06-17:01:03 4 26
1401584913443348484 1401584913443348484 2021-06-06-17:00:58 1 22
1401584895869259781 1401584895869259781 2021-06-06-17:00:54 188 24
1401584878890717199 1401584878890717199 2021-06-06-17:00:49 4 15
1401584789547847685 1401584789547847685 2021-06-06-17:00:28 275 20
1401584698485313543 1401584698485313543 2021-06-06-17:00:06 1 19
1401584644152303618 1401584644152303618 2021-06-06-16:59:54 168 25
1401584624397131781 1401584624397131781 2021-06-06-16:59:49 2 9
1401584620320219138 1401584620320219138 2021-06-06-16:59:48 14 22
1401584611147255818 1401584611147255818 2021-06-06-16:59:46 1 47
1401584602989436928 1401584602989436928 2021-06-06-16:59:44 3 9
1401584598983839746 1401584598983839746 2021-06-06-16:59:43 280 17
1401584585293676548 1401584585293676548 2021-06-06-16:59:39 58 17
1401584580138766339 1401584580138766339 2021-06-06-16:59:38 1 19
1401584538309046274 1401584538309046274 2021-06-06-16:59:28 1 12
1401584524560113671 1401584524560113671 2021-06-06-16:59:25 1 33
1401584502854623236 1401584502854623236 2021-06-06-16:59:20 6 19
1401584469434380288 1401584469434380288 2021-06-06-16:59:12 45 20
1401584454347460610 1401584454347460610 2021-06-06-16:59:08 58 17
1401584446814527489 1401584446814527489 2021-06-06-16:59:06 1 23
1401584411099996169 1401584411099996169 2021-06-06-16:58:58 7 18
1401584387888762888 1401584387888762888 2021-06-06-16:58:52 204 22
1401584356200701957 1401584356200701957 2021-06-06-16:58:45 1 20
1401584308150747143 1401584308150747143 2021-06-06-16:58:33 122 13
1401584308071153672 1401584308071153672 2021-06-06-16:58:33 280 16
1401584295714725893 1401584295714725893 2021-06-06-16:58:30 1 44
1401584295106519041 1401584295106519041 2021-06-06-16:58:30 1 29
1401584293676306433 1401584293676306433 2021-06-06-16:58:30 1 41
1401584285208002562 1401584285208002562 2021-06-06-16:58:28 413 21
1401584237522866187 1401584237522866187 2021-06-06-16:58:17 244 19
1401584229876703234 1401584229876703234 2021-06-06-16:58:15 1 29
1401584219328028672 1401584219328028672 2021-06-06-16:58:12 1 4
1401584211446976513 1401584211446976513 2021-06-06-16:58:10 15 17
1401584203670642695 1401584203670642695 2021-06-06-16:58:08 1 16
1401584179293401093 1401584179293401093 2021-06-06-16:58:03 1 40
1401584105423347718 1401584105423347718 2021-06-06-16:57:45 58 17
1401584083277332480 1401584083277332480 2021-06-06-16:57:40 7 19
1401584075484377092 1401584075484377092 2021-06-06-16:57:38 244 19
1401584068626718720 1401584068626718720 2021-06-06-16:57:36 14 22
1401584063866183684 1401584063866183684 2021-06-06-16:57:35 157 22
1401584046422085633 1401584046422085633 2021-06-06-16:57:31 168 25
1401584046421991431 1401584046421991431 2021-06-06-16:57:31 1 40
1401584041032310790 1401584041032310790 2021-06-06-16:57:30 1 48
1401584032928997378 1401584032928997378 2021-06-06-16:57:28 1 12
1401584020241141760 1401584020241141760 2021-06-06-16:57:25 3 18
1401584016155947012 1401584016155947012 2021-06-06-16:57:24 275 20
1401583997453488128 1401583997453488128 2021-06-06-16:57:19 1 38
1401583949755867136 1401583949755867136 2021-06-06-16:57:08 1 28
1401583907133349899 1401583907133349899 2021-06-06-16:56:58 31 24
1401583903043895304 1401583903043895304 2021-06-06-16:56:57 1 49
1401583888179335169 1401583888179335169 2021-06-06-16:56:53 2 12
1401583879048335365 1401583879048335365 2021-06-06-16:56:51 5 19
1401583878553456642 1401583878553456642 2021-06-06-16:56:51 14 22
1401583857116319753 1401583857116319753 2021-06-06-16:56:46 13 21
1401583848555790338 1401583848555790338 2021-06-06-16:56:44 19 22
1401583813025796097 1401583813025796097 2021-06-06-16:56:35 1 41
1401583669123375108 1401583669123375108 2021-06-06-16:56:01 45 20
1401583659900194818 1401583659900194818 2021-06-06-16:55:59 1 24
1401583611388776455 1401583611388776455 2021-06-06-16:55:47 58 17
1401583572163694595 1401583572163694595 2021-06-06-16:55:38 2 9
1401583564312006657 1401583564312006657 2021-06-06-16:55:36 58 17
1401583559501045761 1401583559501045761 2021-06-06-16:55:35 1 41
1401583551645167616 1401583551645167616 2021-06-06-16:55:33 7 17
1401583533827706882 1401583533827706882 2021-06-06-16:55:29 10 18
1401583401619099649 1401583401619099649 2021-06-06-16:54:57 1 20
1401583265220333577 1401583265220333577 2021-06-06-16:54:25 59 17
1401583238150250498 1401583238150250498 2021-06-06-16:54:18 1 32
1401583212015521793 1401583212015521793 2021-06-06-16:54:12 168 25
1401583211986227204 1401583211986227204 2021-06-06-16:54:12 244 19
1401583179182510092 1401583179182510092 2021-06-06-16:54:04 381 21
1401583164439531522 1401583164439531522 2021-06-06-16:54:01 3 16
1401583139538014214 1401583139538014214 2021-06-06-16:53:55 1 15
1401583128142045186 1401583128142045186 2021-06-06-16:53:52 495 25
1401583116842569734 1401583116842569734 2021-06-06-16:53:49 1 19
1401583093203542024 1401583093203542024 2021-06-06-16:53:44 59 17
1401583085288886272 1401583085288886272 2021-06-06-16:53:42 57 23
1401583061775667201 1401583061775667201 2021-06-06-16:53:36 1 42
1401583032847548420 1401583032847548420 2021-06-06-16:53:29 381 21
1401583029815066630 1401583029815066630 2021-06-06-16:53:29 10 18
